s_id,direction,lane,lat,long,month,dailytraffic
23,7,1,33.377872,80.618367,5,146886
9017,5,1,41.364241,72.928827,5,303192
156,1,1,44.163,105.44475,5,108607
60,7,1,35.832191,88.980849,5,211795
60,3,2,42.649049,111.715644,5,197989
14,1,1,42.498125,71.165024,5,110885
742,3,2,30.664512,88.052634,5,278330
154,1,3,35.048224,85.188437,5,478697
72,7,1,33.223314,80.426092,5,36832
60,7,1,32.326732,86.303824,5,211795
130,5,2,33.9086,84.22856,5,445003
740,7,3,30.65195,88.070651,5,313255
422,7,3,33.480489,86.841703,5,4105
119,5,5,33.536278,86.646001,5,412
130,1,3,33.9086,84.22856,5,446937
72,3,1,33.223314,80.426092,5,34197
9024,3,1,41.423019,73.366707,5,329919
158,1,1,33.558282,86.830315,5,11628
28,1,1,47.545029,111.471607,5,123015
158,1,4,33.558282,86.830315,5,348612
9022,5,1,41.579157,72.701815,5,76500
156,1,1,35.328797,85.163594,5,108607
19,5,1,32.303633,85.681925,5,31880
43,1,1,35.140817,81.313481,5,177605
46,3,1,41.30957,105.56868,5,46415
119,5,1,41.458578,97.387942,5,207328
28,1,2,34.464705,87.753488,5,39611
158,1,3,41.655382,83.555778,5,286345
158,1,1,43.49215,110.82752,5,11628
716,7,1,32.300137,86.202827,5,164917
46,3,1,40.85617,74.77188,5,46415
119,5,2,33.536278,86.646001,5,266865
27,5,1,47.394744,116.658407,5,35368
420,1,1,34.723802,86.612978,5,413424
9011,5,1,37.265738,92.52859,5,13483
8,1,1,41.12808,104.8103,5,153600
4,3,0,39.946916,105.148988,5,762892
742,3,1,30.664512,88.052634,5,155354
158,1,1,41.655382,83.555778,5,11628
716,7,2,41.6495,93.634688,5,137114
122,1,3,61.201725,149.867872,5,291416
718,3,1,30.643176,88.083328,5,82801
154,1,4,33.53518,86.823564,5,337092
154,1,4,35.048224,85.188437,5,337092
6,1,0,39.584729,105.224124,5,387872
1,3,1,47.712731,116.91524,5,25051
717,5,2,33.405309,86.766261,5,472446
461,3,1,34.002789,85.971151,5,87051
156,5,1,31.8879,82.60414,5,72031
718,7,3,30.643176,88.083328,5,316763
130,5,1,33.596739,79.022536,5,299794
25,1,1,33.377872,80.618367,5,107325
28,1,1,42.90438,106.50001,5,123015
14,1,1,35.07625,81.7314,5,110885
422,3,1,33.480489,86.841703,5,151268
156,1,5,33.548273,86.828503,5,285054
119,5,2,34.41022,84.42506,5,266865
152,1,3,35.036376,85.183925,5,358333
27,5,1,33.9775,83.6534,5,35368
1,3,1,41.11325,104.9312,5,25051
418,1,4,34.717722,86.635954,5,275917
305,7,0,38.20895,103.787724,5,42837
72,3,1,47.468215,115.776459,5,34197
60,7,2,32.326732,86.303824,5,212882
9015,5,2,41.229981,73.238499,5,192478
28,5,1,38.143125,82.603486,5,43787
9,5,1,40.362775,75.337093,5,52934
219,5,0,27.726858,99.446634,5,119257
418,1,5,34.717722,86.635954,5,114971
46,7,1,30.160113,89.739547,5,45411
119,7,0,39.50308,106.150063,5,227994
307,1,0,38.934235,105.157882,5,53735
717,1,2,33.405309,86.766261,5,483907
60,7,1,48.378095,114.128321,5,211795
130,1,4,33.9086,84.22856,5,300518
71,5,2,41.660323,83.694624,5,59776
130,1,2,33.596739,79.022536,5,415792
158,5,2,33.558282,86.830315,5,299877
220,5,0,32.70553,96.754411,5,55636
9028,7,1,41.311544,73.053765,5,130351
46,3,1,48.560514,109.884212,5,46415
740,7,1,30.65195,88.070651,5,28136
152,1,4,33.525685,86.827032,5,456534
43,1,1,37.8399,82.0063,5,177605
156,5,2,44.163,105.44475,5,264631
9009,1,1,41.114767,73.485695,5,61396
311,1,1,42.200031,97.426067,5,17896
9015,1,2,41.229981,73.238499,5,245001
8,1,1,40.654088,105.142373,5,153600
742,7,3,30.664512,88.052634,5,342504
152,1,3,33.525685,86.827032,5,358333
158,5,2,41.655382,83.555778,5,299877
156,5,1,44.163,105.44475,5,72031
311,1,2,34.680678,86.568076,5,25615
418,1,1,38.98806,110.244484,5,158726
6,1,1,33.66141,84.35538,5,41917
122,5,1,45.238807,112.63936,5,346453
420,5,4,34.723802,86.612978,5,175106
716,3,2,32.300137,86.202827,5,168637
17,1,1,37.9114,81.9791,5,59635
9030,1,1,41.101314,73.435676,5,432776
122,1,2,41.3684,93.7807,5,264375
156,5,2,31.8879,82.60414,5,264631
8,1,1,47.264245,114.171649,5,153600
9015,5,1,41.229981,73.238499,5,276981
152,1,2,32.64835,83.60868,5,374349
119,5,1,33.536278,86.646001,5,207328
9,5,1,47.22516,100.9338,5,52934
717,1,3,33.405309,86.766261,5,286663
744,3,3,39.993815,82.934773,5,417528
43,1,1,45.281249,111.226114,5,177605
9008,5,2,41.137532,73.340501,5,66767
152,1,4,35.036376,85.183925,5,456534
718,7,4,30.643176,88.083328,5,305487
119,5,3,33.536278,86.646001,5,318047
152,1,2,35.036376,85.183925,5,374349
6,1,1,32.307687,86.984287,5,41917
28,1,1,42.193609,70.919104,5,123015
158,5,3,33.558282,86.830315,5,362707
9028,7,2,41.311544,73.053765,5,103830
311,1,2,33.88379,84.26857,5,25615
418,1,3,34.717722,86.635954,5,333112
717,5,1,33.405309,86.766261,5,625291
156,5,2,33.548273,86.828503,5,264631
71,5,2,31.939762,85.13214,5,59776
156,5,1,33.548273,86.828503,5,72031
13,3,1,34.719549,87.800721,5,50716
742,7,2,30.664512,88.052634,5,233866
122,1,4,61.201725,149.867872,5,140701
418,1,2,34.717722,86.635954,5,391444
72,7,1,47.468215,115.776459,5,36832
60,3,1,48.378095,114.128321,5,220439
14,1,1,33.742225,86.814108,5,110885
152,1,2,33.525685,86.827032,5,374349
130,5,1,33.517366,86.865385,5,299794
418,5,1,34.717722,86.635954,5,117847
122,1,4,33.553739,86.641063,5,140701
420,5,3,34.723802,86.612978,5,345821
9028,3,1,41.311544,73.053765,5,125996
740,7,1,40.96963,72.203335,5,28136
152,5,1,33.525685,86.827032,5,97516
60,3,2,48.378095,114.128321,5,197989
152,1,5,33.525685,86.827032,5,378850
420,5,2,34.723802,86.612978,5,319976
418,5,1,38.98806,110.244484,5,117847
742,7,4,30.664512,88.052634,5,281533
46,7,1,32.892321,79.971781,5,45411
72,3,1,31.20195,82.33029,5,34197
130,5,4,33.9086,84.22856,5,231407
158,5,1,45.555609,113.941384,5,137030
152,5,1,32.64835,83.60868,5,97516
718,7,2,30.643176,88.083328,5,208986
311,1,1,34.680678,86.568076,5,17896
60,7,1,42.649049,111.715644,5,211795
27,5,1,34.500333,87.292009,5,35368
9017,1,1,41.364241,72.928827,5,329598
311,1,1,33.88379,84.26857,5,17896
28,1,1,39.021459,82.611698,5,123015
152,5,2,32.64835,83.60868,5,313628
152,5,1,33.865756,81.316506,5,97516
1,3,1,41.946109,80.512181,5,25051
28,5,1,34.464705,87.753488,5,43787
60,3,2,41.796149,71.318296,5,197989
422,7,1,33.480489,86.841703,5,154972
21,3,1,30.474421,90.756599,5,34372
27,5,1,41.573502,78.914515,5,35368
21,3,1,31.30755,82.90457,5,34372
72,7,1,31.20195,82.33029,5,36832
46,3,1,33.413237,84.443353,5,46415
9015,1,1,41.229981,73.238499,5,304857
158,5,1,41.655382,83.555778,5,137030
72,7,1,44.510383,108.111666,5,36832
122,5,1,41.3684,93.7807,5,346453
156,5,3,33.548273,86.828503,5,378521
420,1,2,34.723802,86.612978,5,268022
156,1,4,33.548273,86.828503,5,436326
9008,5,3,41.137532,73.340501,5,30479
311,1,1,41.9138,91.988,5,17896
744,3,3,30.67883,88.043201,5,417528
422,3,2,33.480489,86.841703,5,129949
122,5,1,33.553739,86.641063,5,346453
9028,3,2,41.311544,73.053765,5,106651
122,1,2,45.238807,112.63936,5,264375
28,1,1,43.78115,114.416403,5,123015
14,1,2,33.742225,86.814108,5,43910
742,7,1,30.664512,88.052634,5,26309
101223,7,1,33.66858,112.1213,6,157909
101208,5,3,33.52091,112.2689,6,507149
115,7,0,40.667456,103.126302,6,151017
220,3,2,32.45396,82.75618,6,226768
216,1,0,40.113756,105.986373,6,18830
220,3,1,43.0944,91.5992,6,406996
101208,5,1,33.52091,112.2689,6,541962
13,1,1,33.19117,84.85046,6,711842
930217,5,3,26.89359,80.13425,6,433633
101190,5,2,35.160679,114.566783,6,207543
50,3,1,43.463621,113.560345,6,643496
860381,7,3,26.100964,80.257568,6,17300
216,1,1,41.570861,96.162914,6,381425
100896,5,1,31.673593,110.62445,6,21103
101210,1,4,33.54894,112.2691,6,115480
220,5,0,37.540851,108.730853,6,69301
11,5,6,33.82814,84.34433,6,417495
101223,3,4,33.66858,112.1213,6,148921
240,5,0,32.678455,95.466517,6,308704
99060,5,0,37.380834,118.477361,6,131261
101223,7,2,33.66858,112.1213,6,320584
87780,5,3,33.64269,116.13335,6,123844
99440,1,0,39.775165,120.038975,6,58096
75470,5,0,34.164087,117.895118,6,1280936
75270,7,0,34.313707,118.436286,6,1110466
11,5,4,33.82814,84.34433,6,906884
160310,1,2,28.18484,81.63965,6,564759
240,5,0,39.530757,106.044309,6,308704
530050,1,2,30.98902,85.40753,6,64282
870137,3,2,25.92502,80.3019,6,620661
244,3,0,40.373326,105.489628,6,132001
17,5,1,34.691844,80.130814,6,329444
150295,1,3,27.80172,82.67938,6,195253
13,1,1,33.364511,79.240575,6,711842
530050,5,1,30.98902,85.40753,6,339564
101210,1,3,33.54894,112.2691,6,252804
99050,5,0,37.117935,118.260322,6,27766
930198,5,2,26.50747,80.07444,6,735941
100871,7,1,31.361054,109.666204,6,41903
100854,5,1,33.154474,111.35594,6,82327
101210,1,2,33.54894,112.2691,6,261975
216,1,1,41.997648,75.751688,6,381425
13,5,1,33.19117,84.85046,6,743608
530218,3,2,30.75556,85.36099,6,231806
50,3,2,32.566422,80.743572,6,601122
99030,5,0,36.282397,118.006253,6,108426
50,3,2,38.91806,76.94491,6,601122
87780,5,4,33.64269,116.13335,6,155561
870031,7,2,25.77812,80.16486,6,603218
100897,1,1,31.835724,110.701529,6,33661
101223,7,3,33.66858,112.1213,6,354930
101201,1,2,38.8005,75.2659,6,27440
12,5,6,33.8027,84.40639,6,460672
101210,1,1,33.54894,112.2691,6,273225
22,1,1,32.167444,92.093971,6,556351
480368,5,4,30.46193,87.22534,6,197719
540375,3,2,30.45142,83.75296,6,130406
780311,1,2,29.85497,81.32262,6,338900
11,5,2,33.82814,84.34433,6,522191
160310,1,1,28.18484,81.63965,6,576785
87780,1,2,33.64269,116.13335,6,131401
17,5,1,33.123061,86.705598,6,329444
489916,1,2,30.54356,87.28171,6,389760
22,1,1,34.482174,86.825842,6,556351
99070,1,0,37.641189,118.916628,6,99506
99060,1,0,37.380834,118.477361,6,138048
939952,5,4,26.91493,80.14379,6,295833
88080,7,0,33.918653,116.777018,6,1460151
11,5,3,33.82814,84.34433,6,818889
216,1,2,34.06646,84.01054,6,499129
530218,7,1,30.75556,85.36099,6,398999
11,5,5,33.82814,84.34433,6,719616
13,1,1,36.048849,85.156972,6,711842
80283,5,1,28.53073,82.56778,6,326764
939952,1,1,26.91493,80.14379,6,309970
75470,1,0,34.164087,117.895118,6,1841077
216,1,2,41.997648,75.751688,6,499129
22,5,1,46.555745,106.044095,6,549317
100871,7,2,31.361054,109.666204,6,14660
216,1,1,34.06646,84.01054,6,381425
100896,1,1,31.673593,110.62445,6,21382
80283,1,1,28.53073,82.56778,6,361736
101201,5,2,38.8005,75.2659,6,44974
101201,1,1,38.8005,75.2659,6,24164
80283,5,2,28.53073,82.56778,6,347204
99070,5,0,37.641189,118.916628,6,94877
489916,1,1,30.54356,87.28171,6,419067
11,5,2,38.145286,81.845304,6,522191
80283,1,2,28.53073,82.56778,6,313186
100864,3,1,31.52657,110.014217,6,20993
101223,7,4,33.66858,112.1213,6,134191
150295,1,2,27.80172,82.67938,6,202741
101190,5,1,35.160679,114.566783,6,226282
780329,1,2,29.85296,81.27895,6,241986
480368,5,3,30.46193,87.22534,6,352001
100864,7,1,31.52657,110.014217,6,21153
100879,3,1,31.38946,109.51246,6,7872
12,5,7,33.8027,84.40639,6,144993
88080,3,0,33.918653,116.777018,6,1485099
75510,5,0,33.894443,118.366206,6,104589
100871,3,2,31.361054,109.666204,6,10092
101201,5,1,38.8005,75.2659,6,50431
17,5,1,42.035924,72.130104,6,329444
100879,7,1,31.38946,109.51246,6,5906
99050,1,0,37.117935,118.260322,6,29788
100871,3,1,31.361054,109.666204,6,45541
530050,1,1,30.98902,85.40753,6,333762
220,5,0,32.70553,96.754411,6,69301
540375,3,1,30.45142,83.75296,6,200933
101223,3,3,33.66858,112.1213,6,367151
930198,5,1,26.50747,80.07444,6,333521
101208,5,2,33.52091,112.2689,6,538332
100845,7,1,32.988808,109.1793,6,7068
480368,5,2,30.46193,87.22534,6,312595
99870,5,0,37.812694,119.05352,6,80135
248,3,1,42.912735,112.476663,6,453194
480348,5,1,30.94705,87.28587,6,168288
13,5,1,42.239635,71.10822,6,743608
101240,1,2,33.574717,111.888754,6,291822
13,1,2,33.364511,79.240575,6,841968
101240,1,3,33.574717,111.888754,6,308871
780329,1,1,29.85296,81.27895,6,159676
100808,5,2,32.526031,110.928739,6,69304
221,5,0,39.31066,102.260163,6,20258
248,3,2,33.43621,82.071,6,460176
101240,1,4,33.574717,111.888754,6,323283
930198,1,4,26.50747,80.07444,6,1041905
248,3,2,42.912735,112.476663,6,460176
939964,5,1,26.71523,80.68418,6,133533
248,3,3,33.43621,82.071,6,254024
86060,5,3,34.191015,117.361291,6,595207
99880,1,0,37.950396,119.113073,6,88697
550151,3,2,30.43824,84.27335,6,106418
870137,7,1,25.92502,80.3019,6,282653
101240,1,5,33.574717,111.888754,6,301143
101206,5,3,33.48647,112.263625,6,544586
101206,1,5,33.48647,112.263625,6,253510
750130,3,1,28.43779,81.47464,6,271651
100808,5,1,32.526031,110.928739,6,104964
661,5,0,39.87086,105.090427,6,452792
160230,1,1,28.22139,81.82031,6,210192
248,3,1,33.43621,82.071,6,453194
13,1,2,33.19117,84.85046,6,841968
939964,1,1,26.71523,80.68418,6,115124
247,5,0,40.413757,104.869888,6,190714
99720,5,0,36.57927,118.057617,6,110074
17,5,2,32.87801,84.96221,6,135800
100825,1,1,34.634483,110.094788,6,37235
215,1,0,40.771962,104.79146,6,49551
101239,5,5,33.584598,111.891671,6,143734
160274,1,2,27.93313,81.97428,6,351293
480348,5,2,30.94705,87.28587,6,63430
100813,5,1,32.729234,110.646865,6,59036
150183,1,2,27.67815,82.67787,6,394371
930217,5,5,26.89359,80.13425,6,61672
101240,5,1,33.574717,111.888754,6,254901
790133,1,1,29.04766,81.00669,6,225631
99870,1,0,37.812694,119.05352,6,80907
86060,5,4,34.191015,117.361291,6,406612
74550,1,0,34.30716,118.483331,6,3301966
248,3,0,38.386241,105.770659,6,62640
170225,1,1,27.28356,82.44903,6,844479
11,5,1,42.198149,111.40123,6,412087
101206,1,4,33.48647,112.263625,6,433400
22,5,1,42.027889,112.207857,6,549317
86040,5,3,34.902581,116.886774,6,243764
100813,1,1,32.729234,110.646865,6,59560
160274,1,1,27.93313,81.97428,6,309644
101240,1,1,33.574717,111.888754,6,93715
50,7,1,38.91806,76.94491,6,786978
5,1,0,43.289616,70.988886,6,51832
248,7,0,38.386241,105.770659,6,66352
530117,3,2,30.77749,85.23653,6,229203
248,7,3,33.43621,82.071,6,290975
101241,1,1,33.55904,111.8805,6,129514
99890,5,0,38.045296,119.160785,6,66359
160230,5,1,28.22139,81.82031,6,191524
111,5,2,32.6678,83.74476,6,939990
111,5,1,59.631355,151.493116,6,796384
74210,5,4,33.856249,118.203473,6,577326
111,5,1,43.906052,116.942897,6,796384
480348,1,1,30.94705,87.28587,6,192529
101241,1,2,33.55904,111.8805,6,308649
220,7,2,32.45396,82.75618,6,252515
100788,7,1,33.798049,112.148968,6,128699
101240,5,5,33.574717,111.888754,6,374893
150183,1,1,27.67815,82.67787,6,359387
101241,1,3,33.55904,111.8805,6,308339
220,7,1,43.0944,91.5992,6,409400
170225,1,3,27.28356,82.44903,6,870051
99910,1,0,39.22736,120.005709,6,72294
100788,3,1,33.798049,112.148968,6,120515
50,7,2,32.566422,80.743572,6,475294
220,7,1,32.45396,82.75618,6,409400
101206,5,2,33.48647,112.263625,6,606801
74210,5,3,33.856249,118.203473,6,685568
86060,1,1,34.191015,117.361291,6,410239
930198,1,3,26.50747,80.07444,6,906499
111,5,1,43.133,96.797,6,796384
249,3,0,29.447223,98.680737,6,157445
530117,3,1,30.77749,85.23653,6,226383
248,7,2,42.912735,112.476663,6,464502
550151,7,1,30.43824,84.27335,6,126975
215,1,0,30.861763,97.587034,6,49551
101240,5,2,33.574717,111.888754,6,92301
86040,5,4,34.902581,116.886774,6,173706
661,1,0,39.87086,105.090427,6,463528
530117,7,1,30.77749,85.23653,6,242552
170225,1,2,27.28356,82.44903,6,1054689
221,1,0,39.31066,102.260163,6,20555
99880,5,0,37.950396,119.113073,6,85583
100808,1,2,32.526031,110.928739,6,69650
101240,5,3,33.574717,111.888754,6,270829
248,7,1,33.43621,82.071,6,416277
480348,1,2,30.94705,87.28587,6,51962
248,7,2,33.43621,82.071,6,464502
248,7,1,42.912735,112.476663,6,416277
101240,5,4,33.574717,111.888754,6,370961
17,5,2,41.090311,74.153842,6,135800
660,7,0,40.623692,103.264049,6,57931
99890,1,0,38.045296,119.160785,6,69300
111,5,3,32.6678,83.74476,6,484575
111,5,2,43.133,96.797,6,939990
870031,3,2,25.77812,80.16486,6,731104
86060,1,2,34.191015,117.361291,6,636885
50,7,1,43.463621,113.560345,6,786978
750038,3,3,28.55072,81.59719,6,378828
100808,1,1,32.526031,110.928739,6,103281
530117,7,2,30.77749,85.23653,6,227030
101206,5,1,33.48647,112.263625,6,223258
87780,1,1,33.64269,116.13335,6,173546
13,5,1,38.3755,82.4545,6,743608
101206,1,3,33.48647,112.263625,6,495596
101205,5,1,33.4728,112.267,6,23402
5,5,0,38.449236,102.730467,6,47555
170181,1,1,27.2377,82.5023,6,399064
99450,5,0,37.399973,118.352436,6,34936
100846,5,1,32.588415,110.964879,6,29117
100846,1,1,32.588415,110.964879,6,28859
17,1,2,42.035924,72.130104,6,134902
540375,7,1,30.45142,83.75296,6,197906
13,1,1,42.239635,71.10822,6,711842
101205,5,2,33.4728,112.267,6,12118
13,5,1,33.364511,79.240575,6,743608
101239,1,2,33.584598,111.891671,6,463842
480368,1,4,30.46193,87.22534,6,142011
215,5,0,30.861763,97.587034,6,49227
245,7,0,40.40665,104.935902,6,701568
115,3,0,40.667456,103.126302,6,152705
101208,1,2,33.52091,112.2689,6,510880
99530,3,0,35.010274,117.649819,6,242524
160275,3,1,28.07847,81.66711,6,360033
75120,3,0,33.917768,118.193735,6,2870490
222,5,0,38.3566,107.80018,6,142595
170181,1,2,27.2377,82.5023,6,421515
480368,1,3,30.46193,87.22534,6,300542
101239,1,3,33.584598,111.891671,6,364723
101206,1,1,33.48647,112.263625,6,377037
870137,3,3,25.92502,80.3019,6,608184
119,3,0,30.208556,98.969044,6,316457
245,3,0,40.40665,104.935902,6,691115
50,3,3,38.91806,76.94491,6,309888
100854,1,1,33.154474,111.35594,6,78736
150295,1,1,27.80172,82.67938,6,143925
101205,1,1,33.4728,112.267,6,11137
99440,5,0,39.775165,120.038975,6,58010
11,5,2,33.364511,79.240575,6,522191
750104,7,2,28.54169,81.08634,6,310376
160275,7,1,28.07847,81.66711,6,391304
100851,7,0,38.848323,104.685395,6,340938
215,5,0,40.771962,104.79146,6,49227
870031,7,1,25.77812,80.16486,6,457484
101205,1,2,33.4728,112.267,6,12504
80294,1,1,28.56119,82.37732,6,151061
75020,7,0,33.932235,118.360358,6,102465
244,7,0,40.373326,105.489628,6,139107
13,1,1,38.3755,82.4545,6,711842
101208,1,4,33.52091,112.2689,6,217772
22,5,1,44.5186,69.7004,6,549317
870031,3,1,25.77812,80.16486,6,447632
101205,1,3,33.4728,112.267,6,9796
80294,5,1,28.56119,82.37732,6,102079
99450,1,0,37.399973,118.352436,6,34343
750038,7,1,28.55072,81.59719,6,277504
100851,3,0,38.848323,104.685395,6,320450
101239,1,1,33.584598,111.891671,6,286450
75270,3,0,34.313707,118.436286,6,883332
101208,1,3,33.52091,112.2689,6,479300
480368,5,1,30.46193,87.22534,6,126008
150183,5,2,27.67815,82.67787,6,392665
530050,5,2,30.98902,85.40753,6,178220
939952,5,5,26.91493,80.14379,6,49605
100825,5,2,34.634483,110.094788,6,3687
22,5,1,38.738277,80.656096,6,549317
86040,1,2,34.902581,116.886774,6,229057
870137,3,4,25.92502,80.3019,6,540856
150183,5,1,27.67815,82.67787,6,372275
101206,5,4,33.48647,112.263625,6,534584
120,7,0,39.744558,105.47626,6,777550
101239,5,2,33.584598,111.891671,6,469815
247,5,0,27.84384,97.632297,6,190714
530218,3,1,30.75556,85.36099,6,444740
930198,1,5,26.50747,80.07444,6,1268869
74570,5,0,34.187245,118.933321,6,1337624
99690,7,0,35.116944,118.203949,6,321425
480368,1,1,30.46193,87.22534,6,212663
13,1,1,45.129105,113.89302,6,711842
101239,5,3,33.584598,111.891671,6,383638
99720,1,0,36.57927,118.057617,6,116997
100825,5,1,34.634483,110.094788,6,41200
22,5,1,43.00153,111.01223,6,549317
550151,3,1,30.43824,84.27335,6,135839
930217,5,4,26.89359,80.13425,6,343493
170181,5,2,27.2377,82.5023,6,408763
17,1,2,32.87801,84.96221,6,134902
101239,5,4,33.584598,111.891671,6,357264
74570,1,0,34.187245,118.933321,6,1596725
50,7,1,32.566422,80.743572,6,786978
860381,7,2,26.100964,80.257568,6,39080
100825,1,2,34.634483,110.094788,6,6001
222,1,0,38.3566,107.80018,6,142746
540375,7,2,30.45142,83.75296,6,124367
930198,1,6,26.50747,80.07444,6,850029
99530,7,0,35.010274,117.649819,6,219911
100845,3,1,32.988808,109.1793,6,7106
160274,5,2,27.93313,81.97428,6,346293
247,1,0,27.84384,97.632297,6,187972
13,5,1,36.048849,85.156972,6,743608
86040,1,1,34.902581,116.886774,6,177355
780311,5,3,29.85497,81.32262,6,426770
101239,1,4,33.584598,111.891671,6,285643
11,5,1,42.344505,72.642902,6,412087
101239,1,5,33.584598,111.891671,6,117490
100828,5,1,34.985013,110.088775,6,18761
780311,1,1,29.85497,81.32262,6,338700
101206,1,2,33.48647,112.263625,6,568863
22,1,1,30.8295,83.32351,6,556351
13,3,1,30.24737,93.079703,6,109094
99690,3,0,35.116944,118.203949,6,354700
74650,1,0,33.807051,118.151108,6,264668
160274,5,1,27.93313,81.97428,6,344401
119,3,0,39.50308,106.150063,6,316457
101239,5,1,33.584598,111.891671,6,206984
247,1,0,40.413757,104.869888,6,187972
170181,5,1,27.2377,82.5023,6,403712
870031,3,3,25.77812,80.16486,6,528151
480368,1,2,30.46193,87.22534,6,338117
100828,1,1,34.985013,110.088775,6,18609
101206,5,5,33.48647,112.263625,6,167524
88090,1,0,34.298911,117.45767,6,2416067
79070,7,1,34.4065,118.754349,6,18189
100897,5,1,31.835724,110.701529,6,33772
101213,1,3,33.58719,112.260653,6,470627
101070,3,2,31.73334,110.349936,6,30114
231,7,0,40.434658,106.815809,6,157305
500054,1,2,30.68182,84.38361,6,33121
223,7,0,30.708818,94.901807,6,114575
100971,5,2,33.360254,111.841701,6,160536
93080,1,0,37.641189,118.916628,6,159203
160319,1,2,27.67047,81.82202,6,91140
232,3,1,33.49062,82.0948,6,673198
860384,3,2,25.98521,80.15536,6,268638
13,3,1,39.233435,103.618857,6,109094
100971,5,1,33.360254,111.841701,6,126486
79080,5,3,34.213697,119.007741,6,620348
22,5,3,30.8295,83.32351,6,221495
88600,3,0,40.897256,124.083293,6,4137942
101216,1,1,33.6161,112.2394,6,609206
232,3,2,33.49062,82.0948,6,675977
79040,3,5,34.187245,118.933321,6,142944
6,5,0,39.584729,105.224124,6,456421
232,3,3,33.49062,82.0948,6,482294
509940,5,1,30.55474,84.59297,6,96149
232,3,4,33.49062,82.0948,6,70198
93080,5,0,37.641189,118.916628,6,153131
232,7,1,33.49062,82.0948,6,625879
100971,1,3,33.360254,111.841701,6,75268
101216,1,2,33.6161,112.2394,6,440407
13,3,1,47.188844,109.40836,6,109094
232,7,2,33.49062,82.0948,6,549495
939952,5,1,26.91493,80.14379,6,243480
93050,5,0,36.57927,118.057617,6,117822
500054,5,1,30.68182,84.38361,6,139198
12,1,1,33.8027,84.40639,6,263162
218,7,0,37.554802,106.08259,6,125184
91060,5,0,37.361411,118.395285,6,219267
223,7,0,39.761509,105.690172,6,114575
231,3,0,40.434658,106.815809,6,157405
12,1,1,33.364511,79.240575,6,263162
509940,1,1,30.55474,84.59297,6,114246
100979,5,1,33.506003,111.781076,6,167657
101070,3,1,31.73334,110.349936,6,94311
100979,1,2,33.506003,111.781076,6,124172
101215,5,2,33.6032,112.2523,6,424870
100971,5,3,33.360254,111.841701,6,170960
539957,1,1,30.90502,85.5221,6,54417
530248,3,1,30.97592,85.05225,6,42231
17,5,1,32.87801,84.96221,6,329444
93050,1,0,36.57927,118.057617,6,126082
231,7,0,30.246383,99.445056,6,157305
930217,1,1,26.89359,80.13425,6,277941
101215,5,3,33.6032,112.2523,6,347031
100979,1,1,33.506003,111.781076,6,292617
88600,7,0,40.897256,124.083293,6,4138327
79040,7,1,34.187245,118.933321,6,696884
509940,1,2,30.55474,84.59297,6,92500
870108,3,3,25.8108,80.15733,6,583360
150302,3,1,27.91635,82.71111,6,87298
22,5,2,35.316163,89.875911,6,628766
79040,7,2,34.187245,118.933321,6,786097
500054,1,1,30.68182,84.38361,6,135313
101070,7,1,31.73334,110.349936,6,95555
860384,7,1,25.98521,80.15536,6,203945
780360,5,1,30.10387,81.62707,6,280339
101217,1,3,33.64538,112.2343,6,276822
490369,5,1,29.76077,84.83313,6,62665
870096,5,1,25.9127,80.22677,6,222511
530247,5,1,30.98257,85.48675,6,77829
95270,1,0,38.255165,119.223117,6,77715
22,5,2,30.8295,83.32351,6,628766
100967,1,1,33.199255,111.830906,6,55539
101217,5,1,33.64538,112.2343,6,500080
79040,3,2,34.187245,118.933321,6,605359
169948,1,1,27.87893,81.59732,6,193495
101213,1,2,33.58719,112.260653,6,396192
101093,3,1,31.54316,110.2573,6,199978
236,3,0,25.947405,97.42131,6,304819
219,7,1,32.19954,81.48462,6,509172
88550,7,3,40.897256,124.083293,6,79650
22,1,1,43.00153,111.01223,6,556351
101217,5,2,33.64538,112.2343,6,350794
95270,5,0,38.255165,119.223117,6,76719
160319,1,1,27.67047,81.82202,6,199088
5,5,0,43.289616,70.988886,6,47555
101093,3,2,31.54316,110.2573,6,166327
100964,5,1,33.00646,111.6161,6,113807
510313,1,1,29.86154,85.24352,6,58970
12,1,0,39.512192,104.870379,6,1197092
101213,1,1,33.58719,112.260653,6,366667
232,7,3,33.49062,82.0948,6,563229
930198,5,6,26.50747,80.07444,6,802535
235,7,0,40.100479,108.838055,6,23885
232,7,4,33.49062,82.0948,6,124869
101216,1,3,33.6161,112.2394,6,348451
101216,5,1,33.6161,112.2394,6,322590
93100,1,0,37.57328,118.739025,6,125603
100971,1,2,33.360254,111.841701,6,145125
235,3,0,40.100479,108.838055,6,23376
79040,3,4,34.187245,118.933321,6,475367
101216,5,2,33.6161,112.2394,6,385344
539957,5,1,30.90502,85.5221,6,53493
22,5,2,32.167444,92.093971,6,628766
219,5,0,38.806005,106.115077,6,172352
100971,1,1,33.360254,111.841701,6,153661
100967,5,1,33.199255,111.830906,6,59532
101070,7,2,31.73334,110.349936,6,20789
88550,7,4,40.897256,124.083293,6,156583
101216,5,3,33.6161,112.2394,6,308844
780329,5,2,29.85296,81.27895,6,220529
509940,5,2,30.55474,84.59297,6,81563
169927,7,2,28.05314,82.00487,6,241772
101217,1,1,33.64538,112.2343,6,343917
22,1,1,44.5186,69.7004,6,556351
